Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63942128,01/31/2025 02:47:22 PM,04/18/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11377.0,42-78 65 PLACE,65 PLACE,,,,,ADDRESS,WOODSIDE,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-18,02 QUEENS,4013420036.0,QUEENS,1012102.0,209448.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.74151913353733,-73.89949048133045,"(40.74151913353733, -73.89949048133045)"
63943317,01/31/2025 02:38:20 PM,01/31/2025 02:38:20 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11226.0,225 PARKSIDE AVENUE,PARKSIDE AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-31,09 BROOKLYN,3050260264.0,BROOKLYN,995264.0,178090.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65548575094419,-73.96030504056489,"(40.65548575094419, -73.96030504056489)"
63943355,01/31/2025 02:02:14 PM,02/10/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,1260 SEDGWICK AVENUE,SEDGWICK AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-02-10,04 BRONX,2025300009.0,BRONX,1004011.0,245339.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84005200630907,-73.92858286307747,"(40.84005200630907, -73.92858286307747)"
63950626,01/31/2025 01:58:58 PM,04/10/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10036.0,15 WEST   45 STREET,WEST   45 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-04-10,05 MANHATTAN,1012610029.0,MANHATTAN,989712.0,214619.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75575439716251,-73.98028507123625,"(40.75575439716251, -73.98028507123625)"
63950588,01/31/2025 01:22:49 PM,02/03/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10016.0,401 EAST   34 STREET,EAST   34 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-02-03,06 MANHATTAN,1009660001.0,MANHATTAN,991646.0,210232.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74371178298426,-73.97330918018613,"(40.74371178298426, -73.97330918018613)"
63945654,01/31/2025 01:22:40 PM,05/12/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11106.0,31-41 23 STREET,23 STREET,,,,,ADDRESS,ASTORIA,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-12,01 QUEENS,4005680012.0,QUEENS,1003818.0,218254.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76571157025244,-73.92935931152253,"(40.76571157025244, -73.92935931152253)"
63942129,01/31/2025 11:44:56 AM,05/29/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11354.0,144-89 38 AVENUE,38 AVENUE,,,,,ADDRESS,FLUSHING,,,Assigned,,The Department of Buildings attempted to investigate this complaint but could not gain access to the location. Please schedule an appointment for a follow up inspection by contacting the appropriate unit at Department of Buildings. You can find contact information at https://www1.nyc.gov/site/buildings/dob/contact-us.page,2025-05-29,07 QUEENS,4050157502.0,QUEENS,1034237.0,217523.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.763585504528145,-73.81955204967313,"(40.763585504528145, -73.81955204967313)"
63943353,01/31/2025 11:41:55 AM,03/05/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10009.0,1 AVENUE A,AVENUE A,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-03-05,03 MANHATTAN,,MANHATTAN,988079.0,202475.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.72242298861693,-73.98618624907375,"(40.72242298861693, -73.98618624907375)"
63950607,01/31/2025 11:41:44 AM,05/27/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11361.0,42-41 201 STREET,201 STREET,,,,,ADDRESS,BAYSIDE,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-27,11 QUEENS,4062590016.0,QUEENS,1044404.0,215875.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75899885049136,-73.78286510517329,"(40.75899885049136, -73.78286510517329)"
63942122,01/31/2025 10:09:11 AM,05/14/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10002.0,133 PITT STREET,PITT STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-14,03 MANHATTAN,1003450058.0,MANHATTAN,989361.0,201675.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.720226533969814,-73.98156182961009,"(40.720226533969814, -73.98156182961009)"
63945644,01/31/2025 09:26:08 AM,02/18/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10019.0,939 8 AVENUE,8 AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-02-18,04 MANHATTAN,1010460036.0,MANHATTAN,988792.0,218255.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.76573480443712,-73.98360332757093,"(40.765734804437116, -73.98360332757093)"
63950609,01/31/2025 09:23:07 AM,01/31/2025 09:23:07 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10459.0,1119 BRYANT AVENUE,BRYANT AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-31,02 BRONX,2027510022.0,BRONX,1015010.0,240483.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82669223323833,-73.8888542883302,"(40.82669223323833, -73.8888542883302)"
63945661,01/31/2025 09:14:00 AM,01/31/2025 09:14:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456.0,1132 CLAY AVENUE,CLAY AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-31,04 BRONX,2024260008.0,BRONX,1008702.0,241863.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83049965235794,-73.91164206139032,"(40.83049965235794, -73.91164206139032)"
63943337,01/31/2025 08:37:03 AM,06/13/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11221.0,333 KOSCIUSKO STREET,KOSCIUSKO STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-06-13,03 BROOKLYN,3017820055.0,BROOKLYN,1000475.0,191311.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.691766402100974,-73.9414925375496,"(40.691766402100974, -73.9414925375496)"
63949346,01/31/2025 08:33:14 AM,05/13/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10002.0,71 COLUMBIA STREET,COLUMBIA STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-13,03 MANHATTAN,1003330001.0,MANHATTAN,989746.0,200579.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.71721804672982,-73.9801738191293,"(40.71721804672982, -73.9801738191293)"
63949323,01/31/2025 02:22:18 AM,01/31/2025 02:22:18 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10039.0,247 WEST  145 STREET,WEST  145 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-31,10 MANHATTAN,1020310007.0,MANHATTAN,1000726.0,238846.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82223732910795,-73.94047094277528,"(40.822237329107956, -73.94047094277528)"
63948051,01/30/2025 11:33:39 PM,01/31/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10016.0,201 EAST   30 STREET,EAST   30 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-31,06 MANHATTAN,1009110001.0,MANHATTAN,989866.0,210016.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.74312022646331,-73.97973305676466,"(40.74312022646331, -73.97973305676466)"
63944457,01/30/2025 10:35:54 PM,01/30/2025 10:35:54 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10463.0,3951 GOUVERNEUR AVENUE,GOUVERNEUR AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-30,08 BRONX,2032520260.0,BRONX,1014065.0,261041.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.88312100776275,-73.89217743817532,"(40.88312100776275, -73.89217743817532)"
63942195,01/30/2025 10:08:48 PM,01/30/2025 10:08:48 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10033.0,31 BENNETT AVENUE,BENNETT AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-30,12 MANHATTAN,1021800098.0,MANHATTAN,1001909.0,249476.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.851411306179976,-73.93616868726838,"(40.851411306179976, -73.93616868726838)"
63946902,01/30/2025 09:31:31 PM,05/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11354.0,40-22 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-06,07 QUEENS,4050667501.0,QUEENS,1030194.0,215407.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75779957291623,-73.8341612904183,"(40.75779957291623, -73.8341612904183)"
63949348,01/30/2025 09:31:31 PM,01/30/2025 09:31:31 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10460.0,1827 ARCHER STREET,ARCHER STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-30,09 BRONX,2039210030.0,BRONX,1021319.0,244477.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83763037744379,-73.86603581681642,"(40.83763037744379, -73.86603581681642)"
63946825,01/30/2025 08:55:25 PM,02/24/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10462.0,1266 OLMSTEAD AVENUE,OLMSTEAD AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-02-24,09 BRONX,2038140001.0,BRONX,1024519.0,242868.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.833200131651935,-73.85448097169017,"(40.833200131651935, -73.85448097169017)"
63946859,01/30/2025 08:05:59 PM,05/23/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11432.0,170-25 HIGHLAND AVENUE,HIGHLAND AVENUE,,,,,ADDRESS,JAMAICA,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-23,08 QUEENS,4098800030.0,QUEENS,1041848.0,199006.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.712714761584344,-73.79223575778626,"(40.712714761584344, -73.79223575778626)"
63950605,01/30/2025 07:44:47 PM,01/31/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11207.0,453 HINSDALE STREET,HINSDALE STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-31,05 BROOKLYN,3038187501.0,BROOKLYN,1012389.0,181091.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6636849705032,-73.89857327289614,"(40.6636849705032, -73.89857327289614)"
63933782,01/30/2025 06:50:10 PM,01/30/2025 06:50:10 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11206.0,183 TOMPKINS AVENUE,TOMPKINS AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-30,03 BROOKLYN,3017720003.0,BROOKLYN,999274.0,191761.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.69300366817796,-73.94582234710592,"(40.69300366817796, -73.94582234710592)"
63938952,01/30/2025 05:49:58 PM,04/29/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10036.0,529 WEST   42 STREET,WEST   42 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-04-29,04 MANHATTAN,1010717502.0,MANHATTAN,985104.0,216254.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.760243700230745,-73.99691730431935,"(40.760243700230745, -73.99691730431935)"
63935120,01/30/2025 05:19:41 PM,03/21/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456.0,1060 SHERMAN AVENUE,SHERMAN AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-03-21,04 BRONX,2024510011.0,BRONX,1007039.0,241958.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83076484752976,-73.91765102879948,"(40.830764847529764, -73.91765102879948)"
63932442,01/30/2025 05:16:41 PM,05/09/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11432.0,88-19 161 STREET,161 STREET,,,,,ADDRESS,JAMAICA,,,Closed,,The Department of Buildings reviewed this complaint and determined that no further action was necessary.,2025-05-09,12 QUEENS,4097670024.0,QUEENS,1039490.0,197173.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70769866108523,-73.80075641082702,"(40.70769866108523, -73.80075641082702)"
63933783,01/30/2025 04:27:57 PM,01/31/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10034.0,570 WEST  204 STREET,WEST  204 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-31,12 MANHATTAN,1022210022.0,MANHATTAN,1005949.0,254270.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.86456038961465,-73.92154994150562,"(40.86456038961465, -73.92154994150562)"
63936514,01/30/2025 04:24:56 PM,01/30/2025 04:24:56 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10032.0,601 WEST  172 STREET,WEST  172 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-30,12 MANHATTAN,1021410048.0,MANHATTAN,1001367.0,246621.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.843576241842456,-73.93813512162343,"(40.843576241842456, -73.93813512162343)"
63933830,01/30/2025 04:15:50 PM,01/30/2025 04:15:50 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453.0,1728 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-30,05 BRONX,2028490063.0,BRONX,1008668.0,247846.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84692133473526,-73.91174313867097,"(40.84692133473526, -73.91174313867097)"
63933829,01/30/2025 03:50:44 PM,02/27/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11223.0,2257 WEST   11 STREET,WEST   11 STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Buildings reviewed this complaint and referred it to the New York City Housing Authority for further action.,2025-02-27,13 BROOKLYN,3071400016.0,BROOKLYN,989386.0,155132.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.592476211063634,-73.98150708809207,"(40.592476211063634, -73.98150708809207)"
63933831,01/30/2025 03:01:46 PM,01/30/2025 03:01:46 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10458.0,2965 DECATUR AVENUE,DECATUR AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-30,07 BRONX,2032850052.0,BRONX,1016447.0,255687.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.868417573390104,-73.88358894644256,"(40.868417573390104, -73.88358894644256)"
63931094,01/30/2025 02:30:43 PM,01/30/2025 02:30:43 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10460.0,1468 HOE AVENUE,HOE AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-01-30,03 BRONX,2029880004.0,BRONX,1014818.0,242596.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83249247522133,-73.88953841717216,"(40.83249247522133, -73.88953841717216)"
63940319,01/30/2025 01:50:35 PM,01/31/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467.0,2765 MATTHEWS AVENUE,MATTHEWS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-31,11 BRONX,2045130033.0,BRONX,1022264.0,254954.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.86638257960705,-73.86256126709533,"(40.86638257960705, -73.86256126709533)"
63932467,01/30/2025 01:47:34 PM,01/31/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11372.0,35-64 84 STREET,84 STREET,,,,,ADDRESS,JACKSON HEIGHTS,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-01-31,03 QUEENS,4014570034.0,QUEENS,1016732.0,213124.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75159302851327,-73.8827644638668,"(40.75159302851327, -73.8827644638668)"
